DateTime,EpisodeId,ReactionTime,TimeOnTask,JoystickAxisX,JoystickAxisY,DragValue,PlatformAngleSourceX,PlatformAngleSourceY,PlatformAngleSourceZ,BallVelocitySourceX,BallVelocitySourceY,BallVelocitySourceZ,BallPositionSourceX,BallPositionSourceY,BallPositionSourceZ,BallVelocityTargetX,BallVelocityTargetY,BallVelocityTargetZ,BallPositionTargetX,BallPositionTargetY,BallPositionTargetZ
03.05.2023 16:21:29,8,33.002,384.4461,0,0,0.025,0,0,0,-0.9768474,0.09357302,-0.3576214,0.397524834,1.48448634,0.261765957,0.91566366,-0.002298355,0.671692,1.24811363,1.50001156,1.8822732
03.05.2023 16:21:29,8,413.5648,4564.1766,0.253555954,0.3931954,0.025,0,0,0,-0.8394148,0.237133592,-0.7030875,-0.153202534,1.48651826,0.3544197,-0.895880342,0,-0.320544034,-3.86134338,1.50000012,-1.26696134
03.05.2023 16:21:29,8,31.9191,1131.9088,0.25089553,0.015114186,0.025,0,0,0,-0.483567327,-2.194702,-0.343288064,-4.54008675,2.270367,-1.63701177,-0.8275399,0,-0.694414556,-1.10625744,1.50000012,-0.4452324
03.05.2023 16:21:29,8,34.9981,650.6144,0,0,0.025,0,0,0,-0.347554177,-1.1179235,-0.6833048,-1.45018816,1.67664325,-0.885652542,-0.8690141,-0.668938637,-0.5396518,-4.90368652,1.41081762,-1.88439846
03.05.2023 16:21:29,9,44.2655,6091.5965,0,0,0.022222223,0,0,0,-0.3005113,0,-0.178796381,-0.490911961,1.49999976,0.6079788,-0.4191981,-0.138414234,-0.5848921,-0.415569782,1.44781506,-0.226158619
03.05.2023 16:21:29,9,215.003,1207.8751,-0.315785259,-0.518511653,0.022222223,0,0,0,-0.120372176,-0.6202124,0.281430125,-0.971137047,1.78659,-0.582747936,-0.294643462,0,-0.175426632,-0.85395813,1.49999988,0.3920107
03.05.2023 16:21:29,9,23.1599,671.1052,0.479416937,0.100343071,0.022222223,0,0,0,-0.385448635,0.03650394,-0.351899236,-1.07607651,1.58281314,0.228406429,-0.119832367,-2.24E-07,0.280215323,-1.050468,1.4999994,-0.397182941
03.05.2023 16:21:29,9,231.0123,4549.5357,0,0,0.022222223,0,0,0,0.156508058,-0.023398206,0.38735342,-0.5666094,1.53614259,-0.6649718,-0.3584296,0,-0.3283585,-2.77146053,1.49999976,-1.32392192
03.05.2023 16:21:29,9,31.9996,354.9389,0,0,0.022222223,0,0,0,-0.3558763,-0.687631369,-0.3474859,-2.90012455,1.40394056,-1.44216228,0.155587986,6.71E-07,0.385876119,-0.5104785,1.5,-0.5257063
03.05.2023 16:21:29,9,41.5415,3039.5104,-0.105015069,-0.158869,0.022222223,0,0,0,-0.07689499,0.001509607,-0.205238938,-0.2636361,1.52228749,0.4553957,-0.339840829,0,-0.344167,-3.95791435,1.50000024,-2.5142417
03.05.2023 16:21:29,9,32.9818,557.5584,0.6683386,0.7438571,0.022222223,0,0,0,-0.397676,-0.2706108,-0.380973577,-4.25926,2.013843,-2.81114936,-0.07623604,1.19E-07,-0.203252628,-0.306537151,1.5000006,0.341099739
03.05.2023 16:21:29,10,46.1524,3060.1227,-0.428602517,0.649026752,0.02,0,0,0,-0.473116547,-0.1995698,-0.7243709,-0.134390831,1.54281926,0.5213752,-0.4875491,0,-0.3046215,0.3067708,1.49999988,1.07058144
03.05.2023 16:21:29,10,316.8182,4915.4396,0,0,0.02,0,0,0,0.197327852,-0.357025146,0.104035832,-0.107222557,1.58241367,-0.622622967,-0.442511767,0,-0.6758327,-2.38920641,1.5,-2.92283177
03.05.2023 16:21:29,10,36.0005,472.0487,0.5487369,0.8359951,0.02,0,0,0,-0.384598553,0.07533322,-0.650276363,-2.572053,1.91419888,-3.23241639,0.185977876,0,0.11808411,-0.016921043,1.5,-0.5668645
03.05.2023 16:21:29,11,44.5376,7606.284,-0.2588626,-0.438941032,0.018181818,0,0,0,-0.220649391,0,-0.00189246,-0.169831753,1.50000012,1.30795908,0.269567549,0.08996237,0.5279046,-1.06194448,1.46926868,0.3635044
03.05.2023 16:21:29,11,189.0007,977.0986,0,0,0.018181818,0,0,0,0.151794568,-0.5831198,-0.5232081,-0.867928,1.41368353,0.159470081,-0.217909575,-2.38E-06,-0.001861908,-0.380293369,1.50000012,1.30601788
03.05.2023 16:21:29,11,114.9934,957.7782,0,0,0.018181818,0,0,0,-0.1767717,0.021636456,0.05255793,-0.618701935,1.8089112,1.46656561,0.131741092,-6.11E-07,-0.511642039,-0.73805,1.499999,-0.345163345
03.05.2023 16:21:29,11,33.0009,534.4353,0.801181,0.4656078,0.018181818,0,0,0,-0.313891,-0.017371967,-0.5001549,-0.7599087,1.44479728,-0.6192136,-0.184110269,0,0.04828556,-0.716372,1.49999988,1.493609
